Radio,MCC,MNC,LAC,CellID,PSC,Longitude,Latitude,Range,Samples,Changeable,Created,Updated,AverageSignal
UMTS,262,1,17291,1417574,0,11.164091,47.666615,3262,41,1,1372834381,1519924602,0
UMTS,262,1,17291,1402776,0,11.183499,47.663123,2941,24,1,1372834742,1519924858,0
UMTS,262,1,17291,1388459,0,11.20066,47.682135,1000,14,1,1372838374,1480943487,0
UMTS,262,1,17291,1403567,0,11.128323,47.848322,6676,19,1,1373744419,1488178574,0
UMTS,262,1,17291,1421314,0,11.143613,47.891087,14626,22,1,1373744419,1506514853,0
UMTS,262,1,17291,1405613,0,11.133602,47.843463,6766,12,1,1373744419,1519741246,0
UMTS,262,1,17291,1441759,0,11.122356,47.847878,1177,11,1,1373744424,1494558833,0
UMTS,262,1,17291,1441758,0,11.137426,47.82938,7722,69,1,1373744426,1519975459,0
UMTS,262,1,17291,1399165,0,11.146499,47.82743,1423,23,1,1373744441,1519720291,0
UMTS,262,1,17291,1384665,0,11.090666,47.808596,7153,19,1,1373744441,1519975453,0
UMTS,262,1,17291,1399170,0,11.133033,47.819868,2778,31,1,1373744441,1489369899,0
GSM,262,1,17161,16179,0,11.131999,47.786055,25745,108,1,1373744442,1665295025,0
UMTS,262,1,17291,1432596,0,11.179503,47.756019,3401,45,1,1373744442,1519989365,0
UMTS,262,1,17291,1399150,0,11.175706,47.690965,2805,5,1,1373744541,1474789262,0
UMTS,262,1,17291,1389108,0,11.179147,47.751763,2823,15,1,1373744548,1519995898,0
UMTS,262,1,17291,1432597,0,11.087441,47.781176,5068,36,1,1373744548,1519679279,0
UMTS,262,1,17291,1389109,0,11.105422,47.776297,9624,121,1,1373744645,1519990213,0
UMTS,262,1,17291,1388482,0,11.108776,47.80607,3625,30,1,1373744645,1519912117,0
UMTS,262,1,17291,1412057,0,11.144946,47.830119,6290,100,1,1373744645,1519719984,0
UMTS,262,1,17291,1388483,0,11.096488,47.809576,2852,32,1,1373744645,1494837415,0
UMTS,262,1,17291,1399172,0,11.060445,47.783788,2212,55,1,1373744768,1522404326,0
UMTS,262,1,17291,1414066,0,11.053977,47.78266,7126,30,1,1373744768,1519815934,0
UMTS,262,1,17291,1420708,0,11.342856,47.97891,2164,11,1,1374254760,1524599575,0
UMTS,262,2,951,236746553,0,11.322,47.966505,1000,28,1,1374227073,1374227073,0
UMTS,262,2,951,245973903,0,11.32612,47.962581,1106,14,1,1374254760,1487173950,0
UMTS,262,2,951,236717165,0,11.32225,47.96669,1000,9,1,1374227392,1374227392,0
UMTS,262,2,951,236746560,0,11.32209777832,47.965621948242,1000,74,1,1374226732,1374226732,0
UMTS,262,2,951,236746552,0,11.32209777832,47.965621948242,1000,69,1,1374226728,1374226728,0
UMTS,262,1,17291,1434397,0,11.310126,47.905786,6841,7,1,1374254760,1483179200,0
GSM,262,1,831,1133,0,11.319351196289,47.966995239258,1000,1,1,1374225192,1374225192,0
UMTS,262,2,951,236746557,0,11.32209777832,47.965621948242,1000,10,1,1374227234,1374227234,0
UMTS,262,2,951,236746555,0,11.321983,47.965736,1000,12,1,1374227334,1374227334,0
UMTS,262,1,951,236746553,0,11.32209777832,47.965621948242,1000,3,1,1374226503,1374226503,0
UMTS,262,1,951,236746560,0,11.32209777832,47.965621948242,1000,5,1,1374226498,1374226498,0
UMTS,262,1,951,236746552,0,11.32209777832,47.965621948242,1000,4,1,1374226494,1374226494,0
UMTS,262,2,951,236717169,0,11.321182,47.966537,1000,3,1,1374227435,1374227435,0
UMTS,262,2,951,236746559,0,11.320724487305,47.966995239258,1000,4,1,1374227367,1374227367,0
UMTS,262,7,17291,1434398,0,11.331024,47.979355,1000,2,1,1374227696,1374227696,0
GSM,262,2,832,862,0,11.399321,47.916567,38984,7528,1,1375091965,1488971509,0
GSM,262,2,844,57473,0,11.037973,47.616539,4816,77,1,1375164926,1432009643,0
GSM,262,2,844,57471,0,11.049209,47.606209,6614,39,1,1375165300,1432009642,0
GSM,262,2,844,57472,0,11.050737,47.605912,6677,61,1,1375165786,1432266533,0
GSM,262,2,832,5751,0,11.195781,47.706857,23486,1965,1,1375289576,1488196624,0
GSM,262,2,832,50002,0,11.251763,47.723154,19675,1002,1,1375289805,1486088320,0
GSM,262,2,832,8733,0,11.356111,47.785641,27796,4823,1,1375341586,1487908690,0
GSM,262,2,832,8732,0,11.437423,47.784826,32296,802,1,1375341826,1488175225,0
GSM,262,2,832,22343,0,11.361458,47.786133,17651,1153,1,1375341826,1486990925,0
GSM,262,2,832,30511,0,11.326795,47.834927,30174,1865,1,1375341826,1487909348,0
GSM,262,2,832,19152,0,11.411436,47.966919,21742,5010,1,1375342396,1487138647,0
GSM,262,2,832,29791,0,11.434796,47.901637,19308,3177,1,1375342566,1488516317,0
GSM,262,2,832,30463,0,11.470246,47.870707,23793,1474,1,1375342566,1488211502,0
GSM,262,2,832,873,0,11.427926,47.895714,13054,3276,1,1375342566,1488511871,0
GSM,262,2,832,861,0,11.407771,47.946269,31141,6276,1,1375342566,1489044548,0
UMTS,262,2,958,236929783,0,11.031242,47.670224,1323,39,1,1375446422,1408433804,0
UMTS,262,2,958,236929787,0,11.031877,47.673417,1404,9,1,1375427631,1375427631,0
UMTS,262,2,951,245982270,0,11.625326,47.758693,5181,16,1,1375627016,1491910401,0
GSM,262,2,832,43202,0,11.389738,47.744971,20651,2757,1,1375697099,1488528751,0
GSM,262,2,832,30071,0,11.342492,47.758822,27145,4896,1,1375697099,1488528751,0
GSM,262,2,832,43203,0,11.339103,47.771161,24498,3994,1,1375697099,1488528751,0
GSM,262,2,832,43201,0,11.349402,47.786331,33511,4152,1,1375698508,1488076807,0
GSM,262,2,832,453,0,11.466705,47.820249,36635,828,1,1375701749,1488211502,0
GSM,262,2,832,452,0,11.501744,47.825828,16910,454,1,1375701749,1488211502,0
GSM,262,2,832,451,0,11.488958,47.852139,15432,1127,1,1375701749,1488211502,0
UMTS,262,7,51504,33077417,0,11.100537,47.85315,7604,32,1,1376044801,1476585206,0
UMTS,262,7,51504,33059119,0,11.187721,47.968231,1223,40,1,1376144455,1472915907,0
UMTS,262,7,51504,33039119,0,11.198831,47.969907,1000,50,1,1376144455,1450421980,0
GSM,262,2,832,2011,0,11.345039,47.703607,31054,4945,1,1376319384,1488076807,0
GSM,262,2,832,9211,0,11.335394,47.673375,19077,2467,1,1376319384,1488680997,0
UMTS,262,7,51504,33037417,0,11.165884,47.877046,14978,138,1,1376630683,1477936680,0
UMTS,262,7,51504,33057417,0,11.154805,47.835957,3636,50,1,1376630683,1462601464,0
GSM,262,7,51056,10745,0,11.21516,47.794242,4768,54,1,1376630683,1478612595,0
UMTS,262,7,51504,33077536,0,11.367101,47.763674,1555,74,1,1376630700,1474870735,0
UMTS,262,1,17291,1437326,0,11.434362,47.772228,5716,36,1,1376636456,1482937480,0
GSM,262,1,17161,299,0,11.379601,47.779205,16490,113,1,1376636490,1692261474,0
UMTS,262,1,17291,1381049,0,11.40584,47.730482,12128,53,1,1376636554,1468107708,0
UMTS,262,1,17294,1399380,0,11.542257,47.803294,12184,13,1,1376637981,1472903651,0
UMTS,262,1,17294,1399516,0,11.554067,47.754459,14604,53,1,1376637996,1597799668,0
UMTS,262,1,17294,1391508,0,11.379776000977,47.813186645508,1000,1,1,1376618300,1376618300,0
UMTS,262,1,17291,1381051,0,11.409457,47.778447,5660,10,1,1376638022,1468107708,0
UMTS,262,1,17291,1391508,0,11.424117,47.811328,4455,14,1,1376638022,1488337714,0
UMTS,262,1,17291,1399567,0,11.442036,47.807867,4607,33,1,1376638080,1489984584,0
UMTS,262,1,17294,1377921,0,11.602224,47.822361,16529,8,1,1376638179,1486431339,0
UMTS,262,7,51504,33077168,0,11.555864,47.759934,3270,153,1,1376639066,1474719316,0
UMTS,262,7,51504,33037536,0,11.41926,47.744489,5589,108,1,1376639082,1478485437,0
UMTS,262,7,51504,33058687,0,11.398688,47.874351,16401,26,1,1376755072,1478543128,0
UMTS,262,1,21002,25680385,0,10.990219,47.801285,1000,3,1,1376718516,1376718516,0
LTE,262,1,21002,26060800,0,11.010867,47.792015,1000,3,1,1376846783,1523884345,0
LTE,262,1,21002,26657537,0,11.169398,47.876695,6695,121,1,1376846786,1517155919,0
UMTS,262,1,21002,25667841,0,11.106491,47.803345,1000,6,1,1376719192,1376719192,0
GSM,262,1,17291,47881,0,11.142883,47.775078,1000,4,1,1376719419,1376719419,0
UMTS,262,1,17291,1421305,0,11.181334,47.855203,12163,20,1,1376846787,1467127207,0
UMTS,262,1,17291,1432127,0,11.17501,47.836028,10343,11,1,1376846787,1507267101,0
UMTS,262,1,21002,26029825,0,11.197128,47.734909,1000,4,1,1376719852,1376719852,0
LTE,262,1,21002,25658112,0,11.197199,47.710966,16532,40,1,1376846788,1523884309,0
UMTS,262,1,17291,1437320,0,11.413645,47.728592,3028,24,1,1376846788,1468107722,0
UMTS,262,1,21002,25658625,0,11.404347,47.872563,14969,61,1,1376846790,1582506615,0
UMTS,262,1,17291,1416289,0,11.41231,47.889352,12949,68,1,1376846790,1513599168,0
LTE,262,1,21002,25650944,0,11.365616,47.726866,14184,3,1,1376846790,1519595980,0
UMTS,262,1,17291,25658625,0,11.41459,47.839741,7011,3,1,1376846790,1435656128,0
LTE,262,1,21002,25655297,0,11.418562,47.818941,8579,8,1,1376846790,1519590867,0
UMTS,262,1,21002,25662209,0,11.513069,47.838776,10888,43,1,1376846791,1579223105,0
UMTS,262,1,17291,1379975,0,11.475048,47.853012,1000,8,1,1376846791,1447848979,0
UMTS,262,1,17291,1385537,0,11.469315,47.861417,1000,25,1,1376846791,1482676617,0
UMTS,262,1,17291,25662209,0,11.46904,47.863998,1000,4,1,1376725171,1376725171,0
UMTS,262,1,17291,1415967,0,11.46904,47.862625,1000,2,1,1376846791,1439653032,0
UMTS,262,1,17291,1379972,0,11.46191,47.877463,4393,92,1,1376846791,1513599468,0
UMTS,262,1,21002,25658624,0,11.436765,47.89848,1995,87,1,1376846792,1579223105,0
UMTS,262,1,17291,25658624,0,11.420212,47.909775,1321,9,1,1376846792,1447351330,0
UMTS,262,1,17291,1411452,0,11.42458,47.912235,1000,16,1,1376846793,1487388562,0
UMTS,262,1,17291,1389544,0,11.425003,47.919296,1222,15,1,1376846793,1476293850,0
UMTS,262,1,17291,1434558,0,11.423431,47.923267,3096,38,1,1376846793,1491493001,0
LTE,262,1,21002,25662210,0,11.412802,47.918063,6952,10,1,1376846793,1525523538,0
UMTS,262,1,17291,1430048,0,11.431787,47.924133,3042,84,1,1376846793,1525523986,0
UMTS,262,1,17291,1380141,0,11.435257,47.951065,1000,5,1,1376846795,1422747989,0
UMTS,262,1,17291,1419431,0,11.441785,47.958967,1804,13,1,1376846795,1491492996,0
GSM,262,2,832,30513,0,11.292662,47.83741,21261,896,1,1376902301,1487116547,0
GSM,262,2,832,29793,0,11.399673,47.906598,37489,6269,1,1376908441,1488896308,0
GSM,262,2,832,7982,0,11.378782,47.829935,33505,4331,1,1376908746,1488175225,0
GSM,262,2,832,7983,0,11.332955,47.884015,33518,2728,1,1376908847,1488190379,0
GSM,262,2,832,7981,0,11.411038,47.87802,24291,4468,1,1376909031,1488237213,0
GSM,262,2,832,29792,0,11.403236,47.883438,22597,3792,1,1376909031,1488896308,0
GSM,262,2,832,30073,0,11.31878,47.732106,10865,351,1,1376909783,1486990925,0
GSM,262,2,832,30512,0,11.346614,47.772592,25688,903,1,1376909783,1487497016,0
GSM,262,2,832,30072,0,11.340228,47.719233,20904,4874,1,1376909783,1486990925,0
GSM,262,2,832,30502,0,11.343294,47.776833,25294,1016,1,1376909783,1486990909,0
GSM,262,2,832,18792,0,11.252949,47.665984,23803,2872,1,1376910285,1487959939,0
GSM,262,2,832,18791,0,11.318229,47.688524,32542,4535,1,1376910286,1488175225,0
GSM,262,2,832,30462,0,11.478877,47.833115,25153,1232,1,1376914039,1488211502,0
GSM,262,2,832,9303,0,11.48364,47.872047,11586,1039,1,1376914040,1488211502,0
GSM,262,2,832,30461,0,11.501758,47.865599,14333,1078,1,1376914040,1488175012,0
GSM,262,2,832,9302,0,11.486447,47.855256,8503,357,1,1376914040,1488211502,0
GSM,262,2,832,37052,0,11.435591,47.902154,10642,2495,1,1376919467,1488767004,0
GSM,262,2,832,37053,0,11.421192,47.902853,27517,3779,1,1376919467,1488526368,0
GSM,262,2,832,47002,0,11.395324,47.732789,16492,3403,1,1376920536,1488528751,0
GSM,262,2,832,8731,0,11.329235,47.849055,27551,6053,1,1376921032,1488076807,0
GSM,262,2,832,33683,0,11.292185,47.97229,38584,2103,1,1377504693,1489046297,0
GSM,262,2,832,17282,0,11.329963,47.952421,14715,1211,1,1377504934,1488863389,0
GSM,262,2,832,30542,0,11.269031,47.972633,23667,509,1,1377504934,1488450268,0
GSM,262,2,832,1621,0,11.291047,47.878344,30556,2651,1,1377505835,1487725744,0
GSM,262,2,832,17291,0,11.329188,47.958913,20278,1237,1,1377505861,1488713431,0
GSM,262,2,832,17292,0,11.316814,47.908913,14824,846,1,1377506172,1486541391,0
GSM,262,2,832,17293,0,11.292782,47.949915,9249,468,1,1377506172,1487754213,0
GSM,262,2,832,43301,0,11.281172,47.913675,9684,2610,1,1377506812,1487754776,0
GSM,262,2,832,30521,0,11.290736,47.901394,13015,1890,1,1377507158,1487173960,0
GSM,262,2,832,43302,0,11.276674,47.904112,10160,2852,1,1377507252,1488095176,0
GSM,262,2,832,30523,0,11.275998,47.900543,8336,1916,1,1377507334,1487754813,0
GSM,262,2,832,43303,0,11.276184,47.909622,10736,2682,1,1377507399,1482128910,0
GSM,262,2,832,30522,0,11.307492,47.858139,6935,733,1,1377507545,1486464854,0
GSM,262,2,832,30501,0,11.351329,47.817472,27320,944,1,1377508894,1486904190,0
GSM,262,2,832,22342,0,11.394002,47.74583,20548,2694,1,1377509626,1488528751,0
GSM,262,2,832,9711,0,11.38535,47.748888,27397,2452,1,1377510141,1487421774,0
GSM,262,2,832,47003,0,11.411697,47.766747,32649,3223,1,1377510379,1488175440,0
GSM,262,1,17161,296,0,11.398134,47.724657,11756,122,1,1377510412,1702503145,0
GSM,262,2,832,1132,0,11.389077,47.938937,29981,1465,1,1377514833,1491777358,0
GSM,262,2,832,1131,0,11.366667,47.962118,20680,1611,1,1377514833,1490776092,0
GSM,262,2,832,30901,0,11.428595,47.903751,9877,2313,1,1377519054,1488511871,0
GSM,262,2,832,30902,0,11.443264,47.891276,17826,822,1,1377519054,1488499802,0
GSM,262,2,832,40851,0,11.423159,47.904473,16529,787,1,1377519054,1488201046,0
GSM,262,2,832,872,0,11.481164,47.868532,13923,1470,1,1377519248,1488971509,0
GSM,262,2,832,871,0,11.484136,47.882872,9359,774,1,1377519301,1488768161,0
GSM,262,2,832,10021,0,11.509653,47.920161,19611,499,1,1377519796,1501467423,0
GSM,262,2,832,9301,0,11.504221,47.861358,9632,473,1,1377520540,1488174936,0
GSM,262,2,832,47001,0,11.460147,47.754028,32752,832,1,1377522865,1486724788,0
GSM,262,2,832,31161,0,11.442488,47.920417,17220,1053,1,1377523362,1488525758,0
GSM,262,2,832,37051,0,11.429056,47.915053,8845,3295,1,1377523947,1488525891,0
GSM,262,2,832,991,0,11.434401,47.908181,19921,2194,1,1377524028,1488525891,0
GSM,262,2,832,28272,0,11.450775,47.91749,21264,733,1,1377524100,1488621792,0
GSM,262,2,832,31163,0,11.421714,47.9121,5994,1333,1,1377524229,1488516317,0
GSM,262,2,832,31162,0,11.422104,47.906202,7841,1554,1,1377524596,1488365474,0
GSM,262,2,832,30903,0,11.415631,47.892983,36988,866,1,1377531230,1488526368,0
GSM,262,2,832,40853,0,11.404724,47.848857,3376,78,1,1377531375,1481988728,0
GSM,262,2,832,40852,0,11.410838,47.850787,9421,66,1,1377531967,1481997430,0
GSM,262,2,17245,3316,0,11.325321,47.956016,5785,3,1,1377533931,1459759876,0
GSM,262,2,832,1133,0,11.346932,47.955772,6994,1301,1,1377534416,1491365151,0
GSM,262,2,832,25662,0,11.598153,47.759489,10565,500,1,1377679166,1501471450,0
GSM,262,2,832,25663,0,11.60218,47.770969,17509,500,1,1377679166,1500711924,0
GSM,262,2,832,10151,0,11.594257,47.764139,25999,6163,1,1377679166,1488996720,0
GSM,262,2,832,26862,0,11.568423,47.763623,23453,3718,1,1377679166,1488996720,0
GSM,262,2,832,10152,0,11.572325,47.736836,17701,3653,1,1377679166,1488996720,0
GSM,262,2,832,10153,0,11.566562,47.759331,25665,4687,1,1377679910,1488996720,0
GSM,262,2,832,26861,0,11.565424,47.764931,25054,3806,1,1377680405,1488996720,0
GSM,262,2,832,52031,0,11.572214,47.699088,19287,2573,1,1377682529,1488692232,0
GSM,262,2,832,5481,0,11.572277,47.683055,21029,1310,1,1377682885,1488666113,0
GSM,262,2,832,52032,0,11.564435,47.705222,50778,1646,1,1377682885,1488768963,0
GSM,262,2,832,17283,0,11.287649,47.963821,17614,1407,1,1377797319,1489018455,0
GSM,262,2,65344,30901,0,11.432419,47.891121,1289,12,1,1377892279,1377892279,0
GSM,262,2,65344,30903,0,11.432419,47.891464,1252,9,1,1377892281,1377892281,0
GSM,262,2,832,22341,0,11.440149,47.772933,21587,1387,1,1378112847,1488175383,0
GSM,262,2,832,50001,0,11.340187,47.729797,26013,3080,1,1378113855,1487908690,0
GSM,262,2,832,50003,0,11.267777,47.735196,24071,304,1,1378119149,1486088320,0
GSM,262,2,832,28273,0,11.446457,47.955735,11264,249,1,1378124913,1488621792,0
UMTS,262,7,51504,33056428,0,11.436531,47.947898,1428,64,1,1378146238,1478190644,0
UMTS,262,7,51504,33078687,0,11.398951,47.914222,8396,58,1,1378146238,1478190644,0
GSM,262,2,832,27521,0,11.280171,47.958946,19922,2042,1,1378287658,1492076265,0
GSM,262,2,832,27522,0,11.257294,47.939512,7457,1396,1,1378287908,1492076265,0
GSM,262,2,832,26863,0,11.544354,47.748315,12153,1114,1,1378385656,1488833614,0
GSM,262,2,32389,20080,0,11.478653,47.919846,1000,3,1,1379371324,1439806234,0
GSM,262,2,32329,22430,0,11.286392,47.673798,1000,2,1,1379374689,1402895575,0
UMTS,262,1,17291,1430041,0,11.433126,47.914914,5653,33,1,1380318808,1564927077,0
UMTS,262,1,17291,1430034,0,11.435369,47.907944,4084,29,1,1380318808,1445940944,0
UMTS,262,1,17291,1383988,0,11.437894,47.909148,1000,67,1,1380318808,1513600110,0
GSM,262,3,832,29791,0,11.468353,47.921219,1000,6,1,1380539268,1445849089,0
GSM,262,3,832,991,0,11.467838,47.921333,1000,8,1,1380539268,1445849089,0
GSM,262,3,832,37052,0,11.467838,47.921333,1000,8,1,1380539268,1445849089,0
GSM,262,3,832,29793,0,11.42454,47.911245,3417,10,1,1380539268,1436186004,0
GSM,262,3,832,31162,0,11.466293334961,47.921676635742,1000,1,1,1380519120,1380519120,0
GSM,262,2,51056,10295,0,11.38527,47.874298,1117,2,1,1380543537,1478697757,0
GSM,262,1,17161,282,0,11.478409,47.768962,18316,110,1,1380900652,1692261474,0
GSM,262,1,17245,4764,0,11.107897,47.944402,3989,42,1,1381134371,1450115382,0
UMTS,262,1,17291,1419681,0,11.25932,47.945748,2847,76,1,1381217094,1526150453,0
UMTS,262,1,17291,1421303,0,11.19113,47.886382,14839,154,1,1381217404,1502199219,0
GSM,262,2,51056,11178,0,11.51984,47.793962,8857,5,1,1381327463,1470968495,0
GSM,262,3,17161,62566,0,11.243134,47.785034,1000,2,1,1381430965,1388049987,0
GSM,262,3,32379,15839,0,11.476291,47.845157,1161,50,1,1382786284,1478201443,0
GSM,262,3,32379,15849,0,11.473618,47.847519,1000,12,1,1382786341,1478201443,0
GSM,262,7,17161,62566,0,11.250687,47.781601,1000,2,1,1383316299,1416471972,0
UMTS,262,3,40719,178214523,0,11.144415,47.838857,1000,13,1,1382782037,1429773323,0
UMTS,262,3,40719,178247013,0,11.142197,47.832184,1000,6,1,1382782211,1429773449,0
UMTS,262,3,40719,178246953,0,11.145249,47.829514,1000,9,1,1382782211,1429773322,0
UMTS,262,3,40719,178246973,0,11.15085,47.81305,2004,10,1,1382782293,1429773323,0
UMTS,262,3,40719,178252593,0,11.422038,47.901516,3463,22,1,1382786602,1478504873,0
UMTS,262,3,40539,166422573,0,11.438054,47.938328,4448,16,1,1382786678,1474816159,0
UMTS,262,3,40719,178236253,0,11.432683,47.915244,5049,19,1,1382786755,1474897509,0
UMTS,262,3,40719,178219153,0,11.431315,47.913114,1000,17,1,1382786904,1480196291,0
UMTS,262,3,40719,178201353,0,11.422028,47.908493,1231,30,1,1382787061,1478854307,0
UMTS,262,3,40719,178206413,0,11.43065,47.914436,1455,22,1,1382787279,1474897509,0
UMTS,262,2,951,245997460,0,11.405868530273,47.855758666992,1000,1,1,1447987070,1447987070,0
UMTS,262,3,40719,178252383,0,11.501999,47.843399,1000,3,1,1458813200,1463331498,0
UMTS,262,3,40719,178223753,0,11.283645629883,47.961502075195,1000,1,1,1408433870,1408433870,0
UMTS,262,1,17291,10501,0,11.339950561523,47.93815612793,1000,1,1,1465217989,1465217989,0
GSM,262,3,832,30901,0,11.47316,47.920304,1000,2,1,1384756719,1384756719,0
GSM,262,3,832,40851,0,11.47316,47.920304,1000,2,1,1384807896,1424067539,0
UMTS,262,2,958,246003610,0,11.276093,47.671051,1000,2,1,1384876681,1384876681,0
UMTS,262,2,951,245964591,0,11.382983,47.851533,4318,257,1,1384897508,1528094779,0
UMTS,262,2,958,236958688,0,11.02409362793,47.877731323242,1000,1,1,1384930837,1384930837,0
UMTS,262,2,951,236815541,0,11.037827,47.869492,1000,3,1,1384931085,1384931085,0
UMTS,262,2,951,236784450,0,11.059799194336,47.870864868164,1000,2,1,1384931088,1384931088,0
UMTS,262,2,958,236958682,0,11.149406,47.838936,1000,12,1,1384931970,1384931970,0
UMTS,262,2,958,236958689,0,11.144943,47.826233,1912,6,1,1384932902,1384932902,0
UMTS,262,2,958,236958686,0,11.144119,47.840378,1000,5,1,1384931880,1384931880,0
UMTS,262,2,958,236921415,0,11.140822,47.813096,3788,15,1,1384951876,1402445176,0
UMTS,262,2,958,236959698,0,11.198731,47.740174,2361,6,1,1384934382,1384934382,0
UMTS,262,2,951,245999809,0,11.371862,47.754785,4745,148,1,1384954875,1491742388,0
GSM,262,3,31539,63029,0,11.010360717773,47.792587280273,1000,2,1,1238822273,1238822273,0
GSM,262,1,33541,11969,0,11.572988,47.759968,7625,33,1,1238848453,1242543734,0
GSM,262,1,33541,46236,0,11.617536,47.766721,28187,53,1,1238848479,1242544159,0
GSM,262,1,33545,47775,0,11.107945,47.687014,21223,164,1,1247354605,1250399494,0
GSM,262,1,33545,47774,0,11.202546,47.672235,8948,78,1,1247354605,1251969303,0
GSM,262,1,33545,3304,0,11.12202,47.677306,46365,128,1,1247354605,1251969304,0
GSM,262,1,33545,47772,0,11.195678,47.676519,9799,108,1,1247354606,1250398845,0
GSM,262,1,33545,35435,0,11.18779,47.688517,10932,46,1,1247354606,1251969301,0
GSM,262,1,33545,47771,0,11.214517,47.643743,11647,59,1,1247354607,1251969304,0
GSM,262,1,33545,13600,0,11.198402,47.682999,11842,58,1,1247354626,1250399366,0
GSM,262,1,33545,16182,0,11.16429,47.687404,12409,25,1,1247354654,1251969304,0
GSM,262,1,33545,48133,0,11.427662,47.92185,6850,16,1,1251969264,1251969264,0
GSM,262,1,34563,31189,0,11.415709,47.958641,3665,24,1,1251969321,1251969321,0
GSM,262,1,33545,15416,0,11.407283,47.941847,3801,32,1,1251969321,1251969321,0
GSM,262,1,34563,3188,0,11.40998840332,47.947769165039,1000,1,1,1251969261,1251969261,0
GSM,262,1,33545,26650,0,11.423925,47.892484,16531,57,1,1251969321,1251969321,0
GSM,262,1,34563,3311,0,11.400203,47.923565,1339,8,1,1251969321,1251969321,0
GSM,262,1,33541,26653,0,11.423455,47.903095,5121,15,1,1251969263,1251969263,0
GSM,262,1,34563,22656,0,11.399002075195,47.921676635742,1000,1,1,1251969263,1251969263,0
GSM,262,1,33545,15009,0,11.41202,47.905859,3774,27,1,1251969320,1251969320,0
GSM,262,1,33545,27164,0,11.402879,47.903905,2307,17,1,1251969321,1251969321,0
GSM,262,1,33545,15002,0,11.418532,47.884652,4221,27,1,1251969320,1251969320,0
GSM,262,1,33545,27163,0,11.425521,47.861017,9255,40,1,1251969320,1251969320,0
GSM,262,1,33545,62213,0,11.385191,47.855988,2949,18,1,1251969320,1251969320,0
GSM,262,1,33545,22656,0,11.386635,47.85782,4908,4,1,1251969264,1251969264,0
GSM,262,1,33545,48134,0,11.381379,47.803192,17266,39,1,1251969319,1251969319,0
GSM,262,1,33545,28531,0,11.356556,47.760889,25346,98,1,1251969319,1251969319,0
GSM,262,1,33545,3188,0,11.342601,47.770101,9754,48,1,1251969319,1251969319,0
GSM,262,1,33541,22656,0,11.498185,47.845813,13362,27,1,1251969265,1251969265,0
GSM,262,1,33545,28529,0,11.415549,47.800719,7716,46,1,1251969319,1251969319,0
GSM,262,1,33545,43436,0,11.360585,47.779188,16388,33,1,1251969319,1251969319,0
GSM,262,1,33545,61386,0,11.380115,47.790828,7878,21,1,1251969319,1251969319,0
GSM,262,1,33545,33797,0,11.361648,47.820877,1003,5,1,1251969318,1251969318,0
GSM,262,1,33545,9101,0,11.357429,47.734956,16646,112,1,1251969317,1251969317,0
GSM,262,1,33545,58218,0,11.323728,47.722448,7415,67,1,1251969318,1251969318,0
GSM,262,1,33545,16193,0,11.329854,47.705532,10368,71,1,1251969316,1251969316,0
GSM,262,1,33545,47666,0,11.341697,47.772987,1396,11,1,1251969318,1251969318,0
GSM,262,1,33545,47668,0,11.333573,47.754528,3749,14,1,1251969317,1251969317,0
GSM,262,1,33545,5834,0,11.335457,47.747159,7407,37,1,1251969318,1251969318,0
GSM,262,1,33541,17628,0,11.344025,47.717652,20935,66,1,1251969320,1251969320,0
GSM,262,1,33545,36178,0,11.334316,47.670621,8681,92,1,1251969314,1251969314,0
GSM,262,1,33545,48039,0,11.433428,47.749163,8716,27,1,1251969315,1251969315,0
GSM,262,1,33545,16191,0,11.331462,47.673748,13932,114,1,1251969314,1251969314,0
GSM,262,1,33545,15943,0,11.341218,47.657518,6698,73,1,1251969314,1251969314,0
GSM,262,1,33545,17631,0,11.234481,47.675195,14433,79,1,1251969313,1251969313,0
GSM,262,1,33545,36177,0,11.332545,47.651479,6685,106,1,1251969313,1251969313,0
GSM,262,1,33545,17628,0,11.32739,47.716788,11884,15,1,1251969314,1251969314,0
GSM,262,1,33545,25694,0,11.302987,47.587682,17449,215,1,1251969309,1251969309,0
GSM,262,1,33545,15946,0,11.299856,47.601325,5168,230,1,1251969307,1251969307,0
GSM,262,1,33545,52810,0,11.297935,47.58406,48418,67,1,1251969300,1251969300,0
GSM,262,1,33541,15944,0,11.299491,47.601617,4251,65,1,1251969306,1251969306,0
GSM,262,1,33545,15944,0,11.300735,47.598954,2641,9,1,1251969292,1251969292,0
GSM,262,1,33545,3612,0,11.277611,47.557013,13842,129,1,1251969304,1251969304,0
GSM,262,1,33545,55530,0,11.316605,47.595749,1000,3,1,1251969282,1251969282,0
GSM,262,1,33545,3649,0,11.286163,47.568013,12905,81,1,1251969305,1251969305,0
GSM,262,1,33541,15946,0,11.299438,47.59758,1000,2,1,1251969287,1251969287,0
GSM,262,1,33541,55526,0,11.298065,47.59758,1000,2,1,1251969288,1251969288,0
GSM,262,1,33541,3649,0,11.293258666992,47.59895324707,1000,5,1,1251969291,1251969291,0
GSM,262,1,33545,47952,0,11.278151,47.563385,12386,50,1,1251969303,1251969303,0
GSM,262,1,33545,23371,0,11.174477,47.5897,8113,31,1,1251969296,1251969296,0
GSM,262,1,33545,56753,0,11.039803,47.632331,20211,105,1,1251969297,1251969297,0
